FBgn_ID,NumGenInter,NumPhysicalInter
FBgn0047351,1.0,0.0
FBgn0043005,0.0,0.0
FBgn0027512,0.0,0.0
FBgn0051145,0.0,0.0
FBgn0039093,0.0,0.0
FBgn0039092,0.0,0.0
FBgn0053337,0.0,0.0
FBgn0039098,0.0,0.0
FBgn0039075,0.0,0.0
FBgn0039068,0.0,0.0
FBgn0039079,0.0,0.0
FBgn0039069,0.0,0.0
FBgn0039071,0.0,0.0
FBgn0039070,0.0,0.0
FBgn0039064,0.0,0.0
FBgn0011596,0.0,0.0
FBgn0039058,0.0,0.0
FBgn0051225,0.0,0.0
FBgn0039080,0.0,0.0
FBgn0051515,0.0,0.0
FBgn0039087,0.0,0.0
FBgn0039086,0.0,0.0
FBgn0039085,0.0,0.0
FBgn0039084,0.0,0.0
FBgn0039083,0.0,0.0
FBgn0039078,0.0,0.0
FBgn0039077,0.0,0.0
FBgn0038986,1.0,0.0
FBgn0024558,0.0,0.0
FBgn0051156,0.0,0.0
FBgn0051176,1.0,0.0
FBgn0038881,0.0,0.0
FBgn0038878,0.0,0.0
FBgn0038877,1.0,0.0
FBgn0038871,1.0,0.0
FBgn0038869,0.0,0.0
FBgn0038889,3.0,0.0
FBgn0038894,0.0,0.0
FBgn0038892,0.0,0.0
FBgn0038879,0.0,0.0
FBgn0038897,0.0,0.0
FBgn0051233,0.0,0.0
FBgn0038902,0.0,0.0
FBgn0041229,0.0,0.0
FBgn0051431,0.0,0.0
FBgn0064912,0.0,0.0
FBgn0053092,0.0,0.0
FBgn0038887,0.0,0.0
FBgn0038874,0.0,0.0
FBgn0051161,0.0,0.0
FBgn0038866,0.0,0.0
FBgn0046689,0.0,0.0
FBgn0051195,0.0,0.0
FBgn0013995,5.0,0.0
FBgn0038846,0.0,0.0
FBgn0038847,0.0,0.0
FBgn0028468,0.0,0.0
FBgn0038858,0.0,0.0
FBgn0038859,0.0,0.0
FBgn0038873,0.0,0.0
FBgn0038854,0.0,0.0
FBgn0038850,0.0,0.0
FBgn0038849,0.0,0.0
FBgn0051207,0.0,0.0
FBgn0051189,0.0,0.0
FBgn0046763,2.0,0.0
FBgn0038845,0.0,0.0
FBgn0051465,0.0,0.0
FBgn0038918,0.0,0.0
FBgn0038919,0.0,0.0
FBgn0038945,0.0,0.0
FBgn0038952,0.0,0.0
FBgn0038957,0.0,0.0
FBgn0038959,0.0,0.0
FBgn0038960,0.0,0.0
FBgn0038961,0.0,0.0
FBgn0038958,0.0,0.0
FBgn0038956,0.0,0.0
FBgn0038944,0.0,0.0
FBgn0038914,1.0,0.0
FBgn0038943,0.0,0.0
FBgn0051423,0.0,0.0
FBgn0051424,0.0,0.0
FBgn0053110,0.0,0.0
FBgn0051158,6.0,0.0
FBgn0038993,0.0,0.0
FBgn0051159,0.0,0.0
FBgn0038942,0.0,0.0
FBgn0038941,0.0,0.0
FBgn0038938,0.0,0.0
FBgn0051164,0.0,0.0
FBgn0051174,0.0,0.0
FBgn0015229,1.0,0.0
FBgn0045468,0.0,0.0
FBgn0045469,0.0,0.0
FBgn0045470,0.0,0.0
FBgn0003867,11.0,0.0
FBgn0038903,0.0,0.0
FBgn0038921,0.0,0.0
FBgn0038929,0.0,0.0
FBgn0040582,0.0,0.0
FBgn0038931,0.0,0.0
FBgn0038930,0.0,0.0
FBgn0038926,0.0,0.0
FBgn0038925,0.0,0.0
FBgn0038924,0.0,0.0
FBgn0032879,0.0,0.0
FBgn0042133,0.0,0.0
FBgn0260011,2.0,0.0
FBgn0037172,0.0,0.0
FBgn0037162,0.0,0.0
FBgn0037164,0.0,0.0
FBgn0037165,0.0,0.0
FBgn0037166,3.0,0.0
FBgn0037167,0.0,0.0
FBgn0037163,3.0,0.0
FBgn0037169,0.0,0.0
FBgn0037174,0.0,0.0
FBgn0037151,0.0,0.0
FBgn0037176,0.0,0.0
FBgn0037179,0.0,0.0
FBgn0037180,0.0,0.0
FBgn0052453,0.0,0.0
FBgn0037181,0.0,0.0
FBgn0037185,0.0,0.0
FBgn0260481,0.0,0.0
FBgn0037147,0.0,0.0
FBgn0037149,0.0,0.0
FBgn0052451,0.0,0.0
FBgn0037124,0.0,0.0
FBgn0037139,0.0,0.0
FBgn0037138,0.0,0.0
FBgn0052448,0.0,0.0
FBgn0037130,1.0,0.0
FBgn0037129,0.0,0.0
FBgn0037127,0.0,0.0
FBgn0037126,0.0,0.0
FBgn0037123,0.0,0.0
FBgn0004514,0.0,0.0
FBgn0037122,0.0,0.0
FBgn0052447,0.0,0.0
FBgn0037107,0.0,0.0
FBgn0037105,0.0,0.0
FBgn0037140,1.0,0.0
FBgn0037144,0.0,0.0
FBgn0029091,0.0,0.0
FBgn0037188,0.0,0.0
FBgn0037191,0.0,0.0
FBgn0046876,0.0,0.0
FBgn0037421,0.0,0.0
FBgn0037411,0.0,0.0
FBgn0037413,0.0,0.0
FBgn0027527,0.0,0.0
FBgn0037414,0.0,0.0
FBgn0037415,0.0,0.0
FBgn0037416,0.0,0.0
FBgn0037419,0.0,0.0
FBgn0037422,0.0,0.0
FBgn0037409,0.0,0.0
FBgn0037424,0.0,0.0
FBgn0051561,0.0,0.0
FBgn0051560,0.0,0.0
FBgn0037427,0.0,0.0
FBgn0037420,0.0,0.0
FBgn0037418,0.0,0.0
FBgn0037412,0.0,0.0
FBgn0037410,0.0,0.0
FBgn0037406,0.0,0.0
FBgn0010830,0.0,0.0
FBgn0037200,0.0,0.0
FBgn0037186,0.0,0.0
FBgn0037178,0.0,0.0
FBgn0037175,0.0,0.0
FBgn0037171,0.0,0.0
FBgn0037195,0.0,0.0
FBgn0037197,0.0,0.0
FBgn0053169,0.0,0.0
FBgn0037203,4.0,0.0
FBgn0037405,0.0,0.0
FBgn0037204,0.0,0.0
FBgn0037205,0.0,0.0
FBgn0052461,0.0,0.0
FBgn0052459,0.0,0.0
FBgn0052462,0.0,0.0
FBgn0046878,0.0,0.0
FBgn0037402,0.0,0.0
FBgn0037131,0.0,0.0
FBgn0037128,0.0,0.0
FBgn0037125,0.0,0.0
FBgn0037018,0.0,0.0
FBgn0040636,0.0,0.0
FBgn0040637,0.0,0.0
FBgn0037035,0.0,0.0
FBgn0052432,0.0,0.0
FBgn0037026,0.0,0.0
FBgn0037023,0.0,0.0
FBgn0037019,0.0,0.0
FBgn0037017,0.0,0.0
FBgn0040634,0.0,0.0
FBgn0045474,0.0,0.0
FBgn0037037,1.0,0.0
FBgn0037042,0.0,0.0
FBgn0053284,0.0,0.0
FBgn0037057,0.0,0.0
FBgn0037060,0.0,0.0
FBgn0037059,0.0,0.0
FBgn0037024,0.0,0.0
FBgn0037016,0.0,0.0
FBgn0037117,0.0,0.0
FBgn0037000,3.0,0.0
FBgn0036998,0.0,0.0
FBgn0037003,0.0,0.0
FBgn0037004,0.0,0.0
FBgn0037005,0.0,0.0
FBgn0037009,0.0,0.0
FBgn0037013,0.0,0.0
FBgn0037012,0.0,0.0
FBgn0036995,0.0,0.0
FBgn0037014,0.0,0.0
FBgn0036990,0.0,0.0
FBgn0029158,0.0,0.0
FBgn0036988,0.0,0.0
FBgn0036987,0.0,0.0
FBgn0036986,0.0,0.0
FBgn0036984,0.0,0.0
FBgn0027565,0.0,0.0
FBgn0053054,0.0,0.0
FBgn0024150,0.0,0.0
FBgn0020294,0.0,0.0
FBgn0037070,0.0,0.0
FBgn0052441,0.0,0.0
FBgn0037099,0.0,0.0
FBgn0037086,0.0,0.0
FBgn0037082,0.0,0.0
FBgn0037081,0.0,0.0
FBgn0037078,0.0,0.0
FBgn0037076,0.0,0.0
FBgn0037067,0.0,0.0
FBgn0053285,0.0,0.0
FBgn0037065,0.0,0.0
FBgn0037064,0.0,0.0
FBgn0037106,0.0,0.0
FBgn0037110,0.0,0.0
FBgn0043783,0.0,0.0
FBgn0052446,0.0,0.0
FBgn0037115,0.0,0.0
FBgn0053290,0.0,0.0
FBgn0053289,0.0,0.0
FBgn0037092,0.0,0.0
FBgn0037090,0.0,0.0
FBgn0037045,0.0,0.0
FBgn0053286,0.0,0.0
FBgn0053287,0.0,0.0
FBgn0037040,0.0,0.0
FBgn0037039,0.0,0.0
FBgn0037038,0.0,0.0
FBgn0037036,0.0,0.0
FBgn0037068,0.0,0.0
FBgn0037069,0.0,0.0
FBgn0037071,0.0,0.0
FBgn0037073,0.0,0.0
FBgn0052436,0.0,0.0
FBgn0052437,0.0,0.0
FBgn0053288,0.0,0.0
FBgn0037087,0.0,0.0
FBgn0046875,0.0,0.0
FBgn0026077,1.0,0.0
FBgn0036993,0.0,0.0
FBgn0043362,38.0,0.0
FBgn0031708,0.0,0.0
FBgn0031730,0.0,0.0
FBgn0031736,0.0,0.0
FBgn0031735,0.0,0.0
FBgn0051913,0.0,0.0
FBgn0031741,0.0,0.0
FBgn0031746,0.0,0.0
FBgn0015381,0.0,0.0
FBgn0031718,0.0,0.0
FBgn0031752,0.0,0.0
FBgn0031753,0.0,0.0
FBgn0031751,0.0,0.0
FBgn0031749,0.0,0.0
FBgn0031747,0.0,0.0
FBgn0002856,0.0,0.0
FBgn0051644,0.0,0.0
FBgn0031716,0.0,0.0
FBgn0031720,0.0,0.0
FBgn0031737,0.0,0.0
FBgn0031707,0.0,0.0
FBgn0031694,0.0,0.0
FBgn0031695,0.0,0.0
FBgn0031701,0.0,0.0
FBgn0016920,1.0,0.0
FBgn0031702,0.0,0.0
FBgn0031700,0.0,0.0
FBgn0031697,0.0,0.0
FBgn0000318,0.0,0.0
FBgn0031722,0.0,0.0
FBgn0051648,0.0,0.0
FBgn0051915,0.0,0.0
FBgn0031719,0.0,0.0
FBgn0031721,0.0,0.0
FBgn0031724,0.0,0.0
FBgn0031729,0.0,0.0
FBgn0031723,0.0,0.0
FBgn0031738,0.0,0.0
FBgn0031734,0.0,0.0
FBgn0037399,3.0,0.0
FBgn0031805,0.0,0.0
FBgn0001089,0.0,0.0
FBgn0031756,0.0,0.0
FBgn0040949,0.0,0.0
FBgn0026755,0.0,0.0
FBgn0031791,1.0,0.0
FBgn0260452,0.0,0.0
FBgn0031803,0.0,0.0
FBgn0031808,1.0,0.0
FBgn0000052,2.0,0.0
FBgn0031811,0.0,0.0
FBgn0031815,0.0,0.0
FBgn0027496,0.0,0.0
FBgn0031817,0.0,0.0
FBgn0031814,0.0,0.0
FBgn0031804,0.0,0.0
FBgn0031801,0.0,0.0
FBgn0031764,0.0,0.0
FBgn0029161,0.0,0.0
FBgn0031733,0.0,0.0
FBgn0051643,0.0,0.0
FBgn0031732,0.0,0.0
FBgn0031731,0.0,0.0
FBgn0031757,1.0,0.0
FBgn0031758,1.0,0.0
FBgn0001941,2.0,0.0
FBgn0031760,0.0,0.0
FBgn0031763,0.0,0.0
FBgn0031769,0.0,0.0
FBgn0031775,0.0,0.0
FBgn0031770,0.0,0.0
FBgn0031774,0.0,0.0
FBgn0031785,0.0,0.0
FBgn0040950,0.0,0.0
FBgn0031786,0.0,0.0
FBgn0031779,0.0,0.0
FBgn0031777,0.0,0.0
FBgn0031675,0.0,0.0
FBgn0031681,0.0,0.0
FBgn0031684,0.0,0.0
FBgn0037304,0.0,0.0
FBgn0037350,0.0,0.0
FBgn0037340,0.0,0.0
FBgn0037339,0.0,0.0
FBgn0037336,0.0,0.0
FBgn0051547,1.0,0.0
FBgn0037294,0.0,0.0
FBgn0037297,0.0,0.0
FBgn0037310,0.0,0.0
FBgn0037358,0.0,0.0
FBgn0051542,0.0,0.0
FBgn0037325,0.0,0.0
FBgn0037323,0.0,0.0
FBgn0037322,0.0,0.0
FBgn0001311,1.0,0.0
FBgn0037320,0.0,0.0
FBgn0037315,4.0,0.0
FBgn0044823,0.0,0.0
FBgn0037360,0.0,0.0
FBgn0031683,0.0,0.0
FBgn0011281,0.0,0.0
FBgn0037398,0.0,0.0
FBgn0037375,2.0,0.0
FBgn0037386,0.0,0.0
FBgn0037387,0.0,0.0
FBgn0037388,0.0,0.0
FBgn0037395,0.0,0.0
FBgn0010403,0.0,0.0
FBgn0040679,0.0,0.0
FBgn0010772,0.0,0.0
FBgn0037372,0.0,0.0
FBgn0037338,0.0,0.0
FBgn0037341,0.0,0.0
FBgn0037347,0.0,0.0
FBgn0051551,0.0,0.0
FBgn0037369,0.0,0.0
FBgn0037365,0.0,0.0
FBgn0051538,0.0,0.0
FBgn0037307,0.0,0.0
FBgn0037305,0.0,0.0
FBgn0037242,0.0,0.0
FBgn0037239,0.0,0.0
FBgn0037241,0.0,0.0
FBgn0051528,0.0,0.0
FBgn0051525,0.0,0.0
FBgn0037252,0.0,0.0
FBgn0037254,1.0,0.0
FBgn0052944,0.0,0.0
FBgn0037213,0.0,0.0
FBgn0053293,0.0,0.0
FBgn0037218,11.0,0.0
FBgn0041621,0.0,0.0
FBgn0037229,0.0,0.0
FBgn0051516,0.0,0.0
FBgn0037217,0.0,0.0
FBgn0031676,0.0,0.0
FBgn0031682,0.0,0.0
FBgn0037238,3.0,0.0
FBgn0040687,0.0,0.0
FBgn0037232,0.0,0.0
FBgn0027930,4.0,0.0
FBgn0037298,2.0,0.0
FBgn0037296,0.0,0.0
FBgn0037290,0.0,0.0
FBgn0040684,0.0,0.0
FBgn0037292,0.0,0.0
FBgn0037291,0.0,0.0
FBgn0037288,0.0,0.0
FBgn0020280,0.0,0.0
FBgn0022981,1.0,0.0
FBgn0037280,0.0,0.0
FBgn0037284,0.0,0.0
FBgn0037283,0.0,0.0
FBgn0037276,0.0,0.0
FBgn0027570,0.0,0.0
FBgn0052945,0.0,0.0
FBgn0036996,0.0,0.0
FBgn0036991,0.0,0.0
FBgn0031826,0.0,0.0
FBgn0023527,0.0,0.0
FBgn0011576,0.0,0.0
FBgn0003116,0.0,0.0
FBgn0040899,0.0,0.0
FBgn0040900,0.0,0.0
FBgn0023549,0.0,0.0
FBgn0029606,0.0,0.0
FBgn0023523,0.0,0.0
FBgn0040391,0.0,0.0
FBgn0025624,0.0,0.0
FBgn0003159,0.0,0.0
FBgn0040389,1.0,0.0
FBgn0023526,0.0,0.0
FBgn0023528,0.0,0.0
FBgn0023524,0.0,0.0
FBgn0023525,0.0,0.0
FBgn0023550,1.0,0.0
FBgn0025839,0.0,0.0
FBgn0029590,0.0,0.0
FBgn0023541,0.0,0.0
FBgn0029594,0.0,0.0
FBgn0025391,3.0,0.0
FBgn0023130,0.0,0.0
FBgn0025393,0.0,0.0
FBgn0052808,0.0,0.0
FBgn0027793,0.0,0.0
FBgn0052806,0.0,0.0
FBgn0023513,0.0,0.0
FBgn0023521,0.0,0.0
FBgn0023515,3.0,0.0
FBgn0025630,4.0,0.0
FBgn0025629,0.0,0.0
FBgn0029596,0.0,0.0
FBgn0025626,0.0,0.0
FBgn0023520,0.0,0.0
FBgn0052801,0.0,0.0
FBgn0026089,0.0,0.0
FBgn0029603,0.0,0.0
FBgn0005670,0.0,0.0
FBgn0029646,0.0,0.0
FBgn0010296,0.0,0.0
FBgn0003374,0.0,0.0
FBgn0029660,1.0,0.0
FBgn0029661,0.0,0.0
FBgn0029659,0.0,0.0
FBgn0029658,0.0,0.0
FBgn0029657,0.0,0.0
FBgn0029656,0.0,0.0
FBgn0010295,0.0,0.0
FBgn0000092,0.0,0.0
FBgn0010294,0.0,0.0
FBgn0000644,0.0,0.0
FBgn0028746,0.0,0.0
FBgn0052793,0.0,0.0
FBgn0029642,0.0,0.0
FBgn0029643,0.0,0.0
FBgn0029644,0.0,0.0
FBgn0002933,0.0,0.0
FBgn0024994,0.0,0.0
FBgn0004655,2.0,0.0
FBgn0003714,2.0,0.0
FBgn0040394,0.0,0.0
FBgn0040376,0.0,0.0
FBgn0001404,6.0,0.0
FBgn0040333,0.0,0.0
FBgn0011566,0.0,0.0
FBgn0040375,0.0,0.0
FBgn0040377,0.0,0.0
FBgn0052797,0.0,0.0
FBgn0024995,0.0,0.0
FBgn0040385,0.0,0.0
FBgn0024996,0.0,0.0
FBgn0024997,0.0,0.0
FBgn0024991,0.0,0.0
FBgn0040356,0.0,0.0
FBgn0040384,0.0,0.0
FBgn0024973,0.0,0.0
FBgn0024897,0.0,0.0
FBgn0029587,0.0,0.0
FBgn0001189,0.0,0.0
FBgn0025620,0.0,0.0
FBgn0040373,0.0,0.0
FBgn0025640,0.0,0.0
FBgn0040383,0.0,0.0
FBgn0040382,0.0,0.0
FBgn0025621,0.0,0.0
FBgn0026874,0.0,0.0
FBgn0025616,0.0,0.0
FBgn0029532,0.0,0.0
FBgn0052816,0.0,0.0
FBgn0029531,0.0,0.0
FBgn0026879,0.0,0.0
FBgn0029529,0.0,0.0
FBgn0025633,0.0,0.0
FBgn0040892,0.0,0.0
FBgn0040341,0.0,0.0
FBgn0029539,0.0,0.0
FBgn0040370,0.0,0.0
FBgn0011822,0.0,0.0
FBgn0025383,0.0,0.0
FBgn0024989,0.0,0.0
FBgn0062565,0.0,0.0
FBgn0031088,0.0,0.0
FBgn0041626,0.0,0.0
FBgn0040784,0.0,0.0
FBgn0031082,0.0,0.0
FBgn0031080,0.0,0.0
FBgn0053217,0.0,0.0
FBgn0040371,0.0,0.0
FBgn0010019,0.0,0.0
FBgn0029521,0.0,0.0
FBgn0004034,17.0,0.0
FBgn0029522,0.0,0.0
FBgn0029524,0.0,0.0
FBgn0023536,0.0,0.0
FBgn0023535,0.0,0.0
FBgn0023537,0.0,0.0
FBgn0052815,0.0,0.0
FBgn0040340,0.0,0.0
FBgn0040347,2.0,0.0
FBgn0024986,0.0,0.0
FBgn0040367,0.0,0.0
FBgn0025642,1.0,0.0
FBgn0004650,2.0,0.0
FBgn0024362,0.0,0.0
FBgn0029573,0.0,0.0
FBgn0052813,0.0,0.0
FBgn0027795,0.0,0.0
FBgn0024365,0.0,0.0
FBgn0042146,0.0,0.0
FBgn0024360,0.0,0.0
FBgn0024366,0.0,0.0
FBgn0052811,0.0,0.0
FBgn0026876,0.0,0.0
FBgn0040363,0.0,0.0
FBgn0026872,0.0,0.0
FBgn0029580,0.0,0.0
FBgn0040357,0.0,0.0
FBgn0029568,0.0,0.0
FBgn0040358,0.0,0.0
FBgn0040360,0.0,0.0
FBgn0029552,0.0,0.0
FBgn0040337,0.0,0.0
FBgn0040398,0.0,0.0
FBgn0040365,1.0,0.0
FBgn0040397,0.0,0.0
FBgn0040351,0.0,0.0
FBgn0040350,0.0,0.0
FBgn0040349,0.0,0.0
FBgn0040348,0.0,0.0
FBgn0040346,0.0,0.0
FBgn0040342,0.0,0.0
FBgn0040343,0.0,0.0
FBgn0040364,0.0,0.0
FBgn0040362,0.0,0.0
FBgn0040361,0.0,0.0
FBgn0029645,0.0,0.0
FBgn0029647,0.0,0.0
FBgn0036985,0.0,0.0
FBgn0029851,0.0,0.0
FBgn0052751,0.0,0.0
FBgn0052750,0.0,0.0
FBgn0026060,0.0,0.0
FBgn0029839,0.0,0.0
FBgn0029837,0.0,0.0
FBgn0029003,0.0,0.0
FBgn0005390,2.0,0.0
FBgn0029853,0.0,0.0
FBgn0029849,0.0,0.0
FBgn0029863,0.0,0.0
FBgn0029864,0.0,0.0
FBgn0029866,0.0,0.0
FBgn0029873,0.0,0.0
FBgn0014031,0.0,0.0
FBgn0029868,0.0,0.0
FBgn0031284,0.0,0.0
FBgn0029848,0.0,0.0
FBgn0029843,3.0,0.0
FBgn0000442,0.0,0.0
FBgn0027564,0.0,0.0
FBgn0029820,0.0,0.0
FBgn0029821,0.0,0.0
FBgn0029819,2.0,0.0
FBgn0029813,0.0,0.0
FBgn0029807,0.0,0.0
FBgn0029804,0.0,0.0
FBgn0261383,0.0,0.0
FBgn0029789,0.0,0.0
FBgn0029835,0.0,0.0
FBgn0029783,0.0,0.0
FBgn0029825,0.0,0.0
FBgn0029826,0.0,0.0
FBgn0052755,0.0,0.0
FBgn0029827,1.0,0.0
FBgn0029828,0.0,0.0
FBgn0029834,0.0,0.0
FBgn0031283,0.0,0.0
FBgn0026438,0.0,0.0
FBgn0029649,0.0,0.0
FBgn0051976,0.0,0.0
FBgn0031235,0.0,0.0
FBgn0031240,0.0,0.0
FBgn0025686,0.0,0.0
FBgn0031245,0.0,0.0
FBgn0031244,0.0,0.0
FBgn0031239,1.0,0.0
FBgn0051975,0.0,0.0
FBgn0031219,0.0,0.0
FBgn0031216,2.0,0.0
FBgn0026787,0.0,0.0
FBgn0051973,0.0,0.0
FBgn0031209,0.0,0.0
FBgn0036970,0.0,0.0
FBgn0036975,0.0,0.0
FBgn0036977,0.0,0.0
FBgn0036979,0.0,0.0
FBgn0031231,0.0,0.0
FBgn0031214,0.0,0.0
FBgn0040106,0.0,0.0
FBgn0031267,3.0,0.0
FBgn0004611,5.0,0.0
FBgn0053127,0.0,0.0
FBgn0031254,0.0,0.0
FBgn0031255,0.0,0.0
FBgn0031257,0.0,0.0
FBgn0031265,0.0,0.0
FBgn0013323,3.0,0.0
FBgn0031264,0.0,0.0
FBgn0031213,1.0,0.0
FBgn0031260,0.0,0.0
FBgn0031258,0.0,0.0
FBgn0015924,1.0,0.0
FBgn0031252,0.0,0.0
FBgn0031251,0.0,0.0
FBgn0051921,0.0,0.0
FBgn0031248,0.0,0.0
FBgn0029817,0.0,0.0
FBgn0029816,0.0,0.0
FBgn0029814,1.0,0.0
FBgn0040904,0.0,0.0
FBgn0029702,0.0,0.0
FBgn0029706,0.0,0.0
FBgn0029705,0.0,0.0
FBgn0040907,0.0,0.0
FBgn0040906,0.0,0.0
FBgn0029703,0.0,0.0
FBgn0040905,0.0,0.0
FBgn0029700,0.0,0.0
FBgn0066114,0.0,0.0
FBgn0052774,0.0,0.0
FBgn0041252,0.0,0.0
FBgn0029696,0.0,0.0
FBgn0004832,0.0,0.0
FBgn0029708,0.0,0.0
FBgn0029710,0.0,0.0
FBgn0029712,0.0,0.0
FBgn0029697,0.0,0.0
FBgn0000221,1.0,0.0
FBgn0029811,0.0,0.0
FBgn0023216,3.0,0.0
FBgn0025644,0.0,0.0
FBgn0029639,0.0,0.0
FBgn0040354,0.0,0.0
FBgn0040353,0.0,0.0
FBgn0040352,0.0,0.0
FBgn0029669,0.0,0.0
FBgn0052792,0.0,0.0
FBgn0029665,0.0,0.0
FBgn0029694,0.0,0.0
FBgn0029663,0.0,0.0
FBgn0028491,0.0,0.0
FBgn0029681,0.0,0.0
FBgn0052783,0.0,0.0
FBgn0029690,0.0,0.0
FBgn0029689,0.0,0.0
FBgn0029685,0.0,0.0
FBgn0029714,0.0,0.0
FBgn0029716,0.0,0.0
FBgn0022768,0.0,0.0
FBgn0029769,0.0,0.0
FBgn0029761,0.0,0.0
FBgn0029763,0.0,0.0
FBgn0029765,0.0,0.0
FBgn0029770,0.0,0.0
FBgn0029771,0.0,0.0
FBgn0026702,0.0,0.0
FBgn0052762,0.0,0.0
FBgn0029762,1.0,0.0
FBgn0029715,0.0,0.0
FBgn0029756,0.0,0.0
FBgn0003747,1.0,0.0
FBgn0000394,3.0,0.0
FBgn0029791,5.0,0.0
FBgn0029795,0.0,0.0
FBgn0029809,0.0,0.0
FBgn0029810,0.0,0.0
FBgn0026751,0.0,0.0
FBgn0029747,0.0,0.0
FBgn0029750,0.0,0.0
FBgn0029751,0.0,0.0
FBgn0029713,0.0,0.0
FBgn0029722,0.0,0.0
FBgn0029727,0.0,0.0
FBgn0029729,0.0,0.0
FBgn0029730,0.0,0.0
FBgn0029737,0.0,0.0
FBgn0004368,2.0,0.0
FBgn0029740,0.0,0.0
FBgn0029728,0.0,0.0
FBgn0029726,0.0,0.0
FBgn0029724,0.0,0.0
FBgn0029745,0.0,0.0
FBgn0029746,0.0,0.0
FBgn0029755,0.0,0.0
FBgn0029754,0.0,0.0
FBgn0031800,0.0,0.0
FBgn0051637,0.0,0.0
FBgn0032870,0.0,0.0
FBgn0028947,0.0,0.0
FBgn0028853,0.0,0.0
FBgn0011239,0.0,0.0
FBgn0028892,0.0,0.0
FBgn0032563,0.0,0.0
FBgn0028850,0.0,0.0
FBgn0028880,0.0,0.0
FBgn0028370,1.0,0.0
FBgn0028945,0.0,0.0
FBgn0028888,0.0,0.0
FBgn0028518,0.0,0.0
FBgn0028864,0.0,0.0
FBgn0028517,0.0,0.0
FBgn0051780,0.0,0.0
FBgn0051827,0.0,0.0
FBgn0051826,0.0,0.0
FBgn0001989,0.0,0.0
FBgn0051832,0.0,0.0
FBgn0028516,5.0,0.0
FBgn0028946,0.0,0.0
FBgn0028868,0.0,0.0
FBgn0028542,0.0,0.0
FBgn0052971,0.0,0.0
FBgn0028916,0.0,0.0
FBgn0028844,2.0,0.0
FBgn0028871,0.0,0.0
FBgn0028855,0.0,0.0
FBgn0028838,0.0,0.0
FBgn0032554,0.0,0.0
FBgn0028862,0.0,0.0
FBgn0032553,0.0,0.0
FBgn0028866,0.0,0.0
FBgn0032549,0.0,0.0
FBgn0028537,0.0,0.0
FBgn0053310,0.0,0.0
FBgn0041713,0.0,0.0
FBgn0028879,0.0,0.0
FBgn0028863,1.0,0.0
FBgn0028948,0.0,0.0
FBgn0032603,0.0,0.0
FBgn0028894,1.0,0.0
FBgn0028896,0.0,0.0
FBgn0001992,0.0,0.0
FBgn0040984,0.0,0.0
FBgn0028506,0.0,0.0
FBgn0028899,0.0,0.0
FBgn0001995,1.0,0.0
FBgn0015338,0.0,0.0
FBgn0032582,0.0,0.0
FBgn0028884,0.0,0.0
FBgn0002673,4.0,0.0
FBgn0032585,0.0,0.0
FBgn0051815,0.0,0.0
FBgn0032590,0.0,0.0
FBgn0032588,0.0,0.0
FBgn0028523,0.0,0.0
FBgn0032598,0.0,0.0
FBgn0028897,0.0,0.0
FBgn0028520,0.0,0.0
FBgn0028949,0.0,0.0
FBgn0028857,0.0,0.0
FBgn0028944,0.0,0.0
FBgn0028950,0.0,0.0
FBgn0028901,0.0,0.0
FBgn0028903,0.0,0.0
FBgn0051735,0.0,0.0
FBgn0032577,0.0,0.0
FBgn0028514,1.0,0.0
FBgn0028856,0.0,0.0
FBgn0028935,0.0,0.0
FBgn0028858,0.0,0.0
FBgn0045827,0.0,0.0
FBgn0051820,0.0,0.0
FBgn0028645,0.0,0.0
FBgn0051821,0.0,0.0
FBgn0051823,0.0,0.0
FBgn0041183,1.0,0.0
FBgn0028430,0.0,0.0
FBgn0003255,1.0,0.0
FBgn0001967,0.0,0.0
FBgn0032514,0.0,0.0
FBgn0032488,0.0,0.0
FBgn0027586,0.0,0.0
FBgn0032494,0.0,0.0
FBgn0032495,0.0,0.0
FBgn0051851,0.0,0.0
FBgn0032503,0.0,0.0
FBgn0032513,0.0,0.0
FBgn0032511,0.0,0.0
FBgn0032482,6.0,0.0
FBgn0032506,0.0,0.0
FBgn0051730,0.0,0.0
FBgn0032493,1.0,0.0
FBgn0032489,0.0,0.0
FBgn0032484,0.0,0.0
FBgn0051849,0.0,0.0
FBgn0032474,1.0,0.0
FBgn0032486,0.0,0.0
FBgn0032477,0.0,0.0
FBgn0028872,0.0,0.0
FBgn0032446,0.0,0.0
FBgn0032431,0.0,0.0
FBgn0032445,0.0,0.0
FBgn0032457,0.0,0.0
FBgn0032452,0.0,0.0
FBgn0032450,0.0,0.0
FBgn0032449,0.0,0.0
FBgn0032448,0.0,0.0
FBgn0032442,0.0,0.0
FBgn0028410,0.0,0.0
FBgn0040509,0.0,0.0
FBgn0040510,0.0,0.0
FBgn0040506,0.0,0.0
FBgn0032462,0.0,0.0
FBgn0032470,0.0,0.0
FBgn0032467,0.0,0.0
FBgn0032471,0.0,0.0
FBgn0040972,0.0,0.0
FBgn0032472,0.0,0.0
FBgn0032521,0.0,0.0
FBgn0032533,0.0,0.0
FBgn0025115,0.0,0.0
FBgn0028938,0.0,0.0
FBgn0019890,4.0,0.0
FBgn0028920,0.0,0.0
FBgn0053306,0.0,0.0
FBgn0053307,0.0,0.0
FBgn0004406,4.0,0.0
